order_id,order_quantity,seller_id,product_id,product_price,product_name,buyer_id,first_name,last_name,email,address,city,country,cc_number,cc_exp,review,rating,seller_name,seller_country,order_date
130101,1,40965,86088,4485,"Whimsical Map",11413,Aarti,Dugal,leonardo27@yahoo.com,"45, Anshu Heights, Cyber City",Raipur,India,2620739148856205,12-2026,"Qui officia asperiores autem aliquid sit.",1,McCullough-White,"New Zealand",01-22-2025
130102,2,35779,116334,4620,"Inexpressive Tie",25023,Minerva,Wasswa,elta47@corwin.biz,"77991 Rachael Island Apt. 645",Ngora,Uganda,6011128921774710,11-2026,"Dolores odit ipsa dolorum aliquid architecto.",2,"Harris, Berge and Prohaska","New Zealand",03-27-2024
130103,3,35255,90992,1792,"Prosaic Strainer",9227,Ifunanya,Isaac,minerva.schneider@reynolds.org,"80 Okunola Street",SumayyahVille,Nigeria,376657647430399,10-2027,"Sint accusantium molestiae ut facilis voluptatem enim.",3,"Hayes, Marvin and Hahn","New Zealand",10-14-2024
130104,8,40238,107651,13983,"Unearthly Blazer",6268,Elnora,Upton,malachi17@hotmail.com,"31 Sei Chat Kok","Hong Kong","Hong Kong",4141244275961874,06-2027,"Voluptas itaque quas quisquam vel labore et.",3.5,Hodkiewicz-Bins,Uganda,05-06-2021
130105,8,39222,53779,19020,"Epicurean Vitamin C",14576,Anastasia,Parker,jacobs.lamont@hotmail.com,"79A/12 Satterfield Via","Surigao City",Philippines,4929016834534170,08-2027,"Voluptatum enim vero mollitia totam animi.",1,"Reichert, DuBuque and Erdman",India,10-05-2025
130106,10,42179,100060,2174,"Monochrome Ring",11701,Gene,Parisian,frederique.waelchi@farrell.biz,"7 Edmund Avenue",Pearlieston,"New Zealand",6011045760140359,05-2026,"Qui sed qui quae et placeat.",4,"Parisian, Casper and Heidenreich",Uganda,06-24-2022
130107,8,38671,78320,2896,"Enveloping Treadmill",17966,Vernie,Gibson,meaghan.monahan@stanton.com,"85 Eric Parade",Maximilliaston,"New Zealand",4916608034516620,08-2028,"Non eum facere non perspiciatis ratione culpa.",1.5,"Cruickshank, Beahan and Nicolas","Hong Kong",08-21-2021
130108,9,34569,58432,1950,"Mediocre Car cover",12168,Johnson,Ladega,jaquan96@gmail.com,"80 Ajakaiye Street",LolaVille,Nigeria,3589022384308026,04-2027,"Ut id ut tenetur laudantium natus tempora ut.",2.5,"Borer, Schultz and Hahn",Singapore,08-01-2023
130109,3,44104,116382,3130,"Prosaic Microwave",22911,Adegoke,Chibike,wuckert.kacey@kunze.net,"49 Babatunde Street",IfeomaVille,Nigeria,4539545119134936,11-2026,"Eligendi qui reprehenderit voluptates debitis ad optio.",1,Walker-Lubowitz,India,08-05-2021
130110,8,45539,126268,3809,"Uncanny Magnesium",350,Odie,Beier,tbednar@boyle.com,"43 Mou Tong Street","Hong Kong","Hong Kong",4916880297862534,10-2026,"Esse corporis placeat quibusdam.",4.5,Purdy-Swift,"Hong Kong",01-28-2022
130111,4,42300,50701,19862,"Uninspiring Desk",12321,Akshay,Andra,leanna.kiehn@murphy.com,"40, RaghavanGarh,",Kota,India,2429478970948912,11-2026,"Debitis ab adipisci aspernatur velit deserunt quod.",5,Sauer-Lubowitz,India,04-04-2023
130112,8,41931,51070,1093,"Stellar Puck",8765,Guadalupe,Kunde,zcummings@witting.com,"46 Fui Ne Yeuk Avenue West","New Territories","Hong Kong",4916057452621886,11-2027,"Eius deleniti vel est at.",5,"Grady, Brekke and Schiller",Uganda,04-28-2021
130113,2,34366,58635,19687,"Legendary Bolt",5279,Sandy,Jakubowski,darius.schimmel@gmail.com,"489 Norene Road",Kianville,"New Zealand",5202779268692641,01-2027,"Doloremque quasi quisquam illo neque in quia dolores.",1,Lind-Morissette,"New Zealand",03-16-2025
130114,7,31854,93368,3396,"Typical Magnesium",7376,Isaias,Walter,howell.candace@hotmail.com,"45 Hing Tun Road","New Territories","Hong Kong",2513177922304045,01-2029,"Aut velit dolor voluptate suscipit aut non.",1,"Ledner, West and Heidenreich","United States",12-24-2022
130115,1,33591,88812,2307,"Normal Charcoal",19676,Remilekun,Nwogu,abel.mosciski@hotmail.com,"26 Ayisat Street",OlumideVille,Nigeria,2720530243390599,10-2028,"Voluptas repellat aperiam porro eum amet debitis.",2.5,"Ward and Sons","Hong Kong",01-13-2022
130116,3,37226,80408,1593,"Average Bat",2754,Jeffry,Blanda,mreichert@gmail.com,"29 Sai Lap Ye Village","New Territories","Hong Kong",349447311315413,06-2027,"Veniam ab sed laboriosam dolor nobis.",3,Lowe-Windler,"United States",03-03-2025
130117,8,37282,79832,4475,"Normal Chisel",12920,Yvonne,Moosa,hessel.tomasa@jast.org,"8738 Miya Highway Apt. 883","New Herman","South Africa",5527181934893190,10-2028,"Est perspiciatis id enim cum blanditiis possimus.",3,Hane-Schiller,India,06-22-2024
130118,9,33780,59221,13532,"Witching Dragon",22867,Orland,Hermann,fjerde@jerde.com,"4 Godfrey Heights",Lucasville,"New Zealand",5512197755267394,05-2026,"Non ea sequi non iure.",1,"Dicki, Gerhold and Lakin",Uganda,12-03-2025
130119,4,34910,82649,12725,"Captivating Dragon",9322,Nazir,Madan,ed.predovic@hotmail.com,"21, Supriya Society, Kharadi",Kolkata,India,4929398272126,07-2027,"Aliquam perferendis illo architecto laborum dolores quidem ex.",5,"Halvorson and Sons",Singapore,01-13-2026
130120,3,31125,99423,10072,"Simple Speaker",8225,Gbeminiyi,Katherine,stanton.al@abernathy.com,"34 Yussuf Street",KuburaVille,Nigeria,5564621188932297,02-2027,"Rerum occaecati tenetur dignissimos voluptatibus earum repellendus.",1,"Durgan, Quigley and Reinger",India,06-01-2021
130121,1,39534,83954,2458,"Unclear Corkscrew",1436,Jane,Doe,jackie98@kuvalis.com,"Jalan Doe Walk",JaneVille,Singapore,6011964543236294,05-2026,"Cumque laborum optio qui.",1,Abbott-Jacobson,Nigeria,06-01-2023
130122,10,38817,74104,1333,"Eerie Sweater",13268,Jadesola,Ekwueme,bianka.labadie@gmail.com,"87 Agnes Street",AbisoyeVille,Nigeria,4916679192993919,01-2029,"Voluptate in et sed repudiandae ipsa qui.",2.5,Cronin-Leannon,Uganda,11-21-2025
130123,8,34351,99744,4746,"Legendary Robot",5207,Mae,Wehner,byundt@wisoky.com,"82 Chuet Tsang Yiu Village",Kowloon,"Hong Kong",3528185773275280,06-2027,"Sunt rerum dolores qui qui fugit.",4,Feeney-Beier,"United States",01-15-2023
130124,1,39653,68835,10134,"Repetitive Pots",18985,Dariana,Effertz,pagac.nedra@reichel.net,"7654 Oberbrunner Rest",Hintzton,"United States",4539238786645406,12-2028,"Ipsum aut asperiores pariatur atque.",4,"Ryan LLC","United States",04-01-2022
130125,3,40215,98170,2935,"Quirky Doll",16165,Martine,Hammes,tyreek57@wisoky.com,"69 Ni Wik Kun Path",Kowloon,"Hong Kong",6011844861993538,10-2026,"Eum aspernatur sapiente quod.",5,"Mertz, Jacobs and Schulist","Hong Kong",09-28-2024
130126,5,35528,76751,18836,"Vibrant Hat",12430,Effie,Sporer,gisselle.damore@greenholt.org,"699 Trystan Drive",Marcellaston,"New Zealand",4556910595448788,01-2027,"Ipsa dolor quia debitis asperiores hic rem.",3,"Runolfsson, Sauer and Streich","New Zealand",11-22-2025
130127,3,34417,125773,16034,"Timeless Kennel",1633,Nnamdi,Babalola,dora22@yahoo.com,"93 Latifat Street",ChizobaVille,Nigeria,2720308952115832,04-2028,"Amet neque accusantium quia voluptas ducimus ipsum.",2,Kshlerin-Kovacek,"United States",09-16-2022
130128,8,31137,74363,17862,"Puzzling Campfire grill",13763,Julie,Gislason,zcummerata@lynch.com,"Block 75, E Tou Chung Estate",Kowloon,"Hong Kong",4024007103712,08-2028,"Consequatur dignissimos veritatis accusantium minus rerum libero nobis.",1,"Mante, Johns and Herzog",India,02-01-2026
130129,10,31319,72802,4659,"Jubilant Hurdle",5980,Kyleigh,Rippin,kole.mayert@gmail.com,"9157 Klocko Brook Suite 782","East Terence","United States",3589871289398122,04-2028,"Nam ratione ut ad porro.",3,"Nicolas LLC","New Zealand",08-05-2025
130130,9,45233,47768,1096,"Entrancing Bowl",28045,Justice,Keeling,crooks.tyshawn@rolfson.com,"762 Johnson Place",Taniaston,"New Zealand",4024007121647894,08-2027,"Quo quisquam est illum nemo.",5,"Kunde, Reilly and Frami","Hong Kong",01-14-2023
130131,9,35029,116966,1908,"Uneventful Money belt",24978,Gbemisola,Chibike,isobel88@yahoo.com,"64 Ajose-adeogun Street",RasheedahVille,Nigeria,4539415314202971,04-2026,"Consequatur eius laudantium repellat voluptas deleniti omnis possimus.",1,"Sawayn LLC",Nigeria,01-15-2025
130132,6,43725,49276,1291,"Insipid Horn",25794,Jazmin,Lynch,krystel49@lueilwitz.com,"911 Dessie Branch Apt. 167","South Berenice","United States",3528129886643364,06-2028,"Minus alias molestiae voluptas.",5,"Larson, Howell and Abbott","United States",12-30-2024
130133,5,41490,116881,11876,"Plain-Jane Fork",2896,Jane,Doe,emanuel.herzog@ortiz.net,"Doe Lane Hill",JaneVille,Singapore,2720173096636022,12-2027,"Sunt libero rerum ut et velit est reprehenderit sequi.",4.5,"Considine, Auer and Crooks",India,08-30-2024
130134,4,43286,64696,4880,"Stellar Goal",9269,Musa,Oladimeji,brayan.hansen@hotmail.com,"35 Samuel Street",DanjumaVille,Nigeria,4556801439042384,09-2027,"Aut iusto aperiam atque et voluptatem laboriosam.",1.5,"Kovacek, Moen and Tillman","Hong Kong",06-05-2022
130135,1,38175,111536,4382,"Unforgettable Rearview mirror",342,Trinity,Okumuringa,darrick.lynch@gmail.com,"28624 Mariah Hills Apt. 366",Busolwe,Uganda,370083627456492,08-2028,"Voluptas ipsum reprehenderit sunt accusantium ut.",1,"Abernathy, Franecki and Nitzsche",India,03-01-2025
130136,5,34104,58897,17315,"Run-of-the-mill Pin",19335,Angel,Brakus,oscar65@hotmail.com,"96/10 Stokes Estates",Isabela,Philippines,4556571713870665,12-2026,"Tempore tempora odio quasi vel quidem veritatis atque.",4,Brakus-Romaguera,Uganda,09-01-2022
130137,4,42239,119792,4050,"Serene Pots",13196,Arno,Erdman,zcarroll@gmail.com,"94447 Duane Ramp",Nicolasbury,"United States",4556864233741676,08-2028,"Quia molestias labore illum numquam.",1,Mueller-Bergnaum,Uganda,09-23-2025
130138,7,39955,53046,2602,"Lackadaisical Needle",23166,Else,Rowe,vprosacco@reichert.biz,"387 Cyrus Court",Miracleston,"New Zealand",2561415160366842,01-2028,"Vel laudantium dolorum id sed aut hic.",4,Weber-Mayer,"Hong Kong",06-06-2023
130139,5,39230,68484,4641,"Normal Deodorant",1446,Wanda,Ortiz,casandra.kertzmann@gmail.com,"820 Walter Esplanade",Mableville,"New Zealand",4916081872447953,08-2028,"Placeat amet porro odit et.",5,Cummerata-Jast,"New Zealand",03-03-2022
130140,4,39623,85374,3074,"Predictable Yo-yo",20148,Binita,Guha,hyatt.graciela@hotmail.com,"83, Atul Society, ParvezGunj",Guwahati,India,370735980997285,05-2027,"Qui amet dolorem quis voluptatem incidunt rerum ipsum.",1.5,"Zulauf, Huel and Zulauf",Philippines,02-09-2026
130141,2,32334,93200,4677,"Fantastic Corkscrew",18997,Olufunmi,Ndukwu,saul.harris@vandervort.com,"13 Muinat Street",TitilayoVille,Nigeria,4205795850643396,06-2026,"At eos esse veniam doloremque quia.",5,Toy-Ferry,India,06-15-2025
130142,1,36495,119526,1553,"Monochrome Beret",27385,Tobin,Ledner,pauline75@little.com,"51 Cham Yau",Kowloon,"Hong Kong",4485062668701747,05-2026,"Non voluptatem sed autem doloribus.",4,"Eichmann, Shields and Cremin",India,05-25-2023
130143,2,34728,99716,3464,"Tiresome Wax",27296,Cleve,Runolfsson,fnader@gmail.com,"667 Cassin Avenue",Marleyville,"New Zealand",2388205037217869,10-2026,"Fugit suscipit voluptatem illum ullam.",5,"Kiehn, Denesik and Torp",Uganda,07-17-2025
130144,6,36017,88352,1448,"Unearthly Sandbag",2612,Erica,Larson,connor96@torphy.com,"805 Kaley Way",Stacyston,"New Zealand",6011742920322931,09-2028,"Aut molestias ut laudantium est ea rerum est.",5,"Heathcote, Bins and Hudson",Uganda,07-02-2025
130145,7,45802,113045,13332,"Dramatic Mat",28553,Augustina,Bello,ewald.spinka@hotmail.com,"99 Mobolaji Street",IfunanyaVille,Nigeria,5311383670642225,05-2027,"Atque rerum aperiam nemo voluptas voluptatibus.",1,Cole-Blick,Uganda,11-06-2025
130146,6,36134,108183,14342,"Lavish Towels",1261,Temitope,Atanda,rod04@hotmail.com,"30 Miracle Street",AminatVille,Nigeria,4916289672015595,06-2028,"Impedit tempora quis est voluptatibus.",4.5,McKenzie-D'Amore,Nigeria,11-28-2022
130147,5,36690,105596,4643,"Vibrant Mat",2719,Velda,Koch,white.yessenia@quigley.com,"9225 Lesley Ville Suite 779","South Enricoton","United States",4929674329343,06-2028,"Quia est hic tempore et eligendi sequi saepe.",5,"Jacobi, Schmitt and Johnston",Uganda,11-21-2025
130148,5,43660,49341,10182,"Cacophonous Spark plugs",9255,Norene,Waelchi,giuseppe.connelly@hotmail.com,"566 Orn Highway","New Zellamouth","United States",4532771914924,09-2026,"Amet suscipit dignissimos placeat sunt aut voluptatibus voluptas sed.",1,"Greenfelder, Mraz and VonRueden",Philippines,11-08-2022
130149,1,44977,82013,17133,"Astounding Sunglasses",20793,Bell,Botsford,joshuah45@hotmail.com,"630 Bahringer Meadow","New Deliaview","United States",4024007139815,09-2027,"Quia minus dolorem possimus delectus sint.",4.5,Gaylord-Hirthe,Philippines,05-21-2021
130150,5,32188,111469,13720,"Insignificant Travel journal",22299,Marisa,Heathcote,kennedi.jenkins@gmail.com,"74 Sha Mou Mau Wai","New Territories","Hong Kong",376239671158020,08-2026,"Ut ut et qui est et temporibus sed rerum.",5,Farrell-Daniel,"Hong Kong",02-17-2026
130151,8,34514,58487,16101,"Gorgeous Travel backpack",16863,Kendrick,Denesik,ewehner@hotmail.com,"77 Tsoi Tsing West Street","Hong Kong","Hong Kong",3528948805846562,02-2028,"Voluptate qui qui natus vitae dolores nesciunt.",5,"Fahey, Okuneva and Bednar",Nigeria,03-16-2024
130152,4,40005,80023,11734,"Inconspicuous Pocket saw",15980,Rupal,Sood,ullrich.alberto@hahn.com,"51, Gowri Villas, Gunjan Nagar",Ranchi,India,4532205412911871,08-2028,"Aspernatur nihil ad nisi ullam consequatur eum aspernatur.",5,Gislason-Grady,India,04-11-2021
130153,7,42048,79053,19811,"Unearthly Rosary",10349,Johnpaul,Emard,derrick.mante@harber.biz,"2 Legros Heights",Yeseniaville,"New Zealand",2720858038692949,12-2026,"Saepe provident alias nobis id et voluptatem repudiandae rem.",4.5,"Auer, Frami and Douglas","Hong Kong",08-22-2022
130154,7,32461,60540,2987,"Spectacular Toy gun",4371,Aminat,Chidozie,abdul81@hotmail.com,"20 Mogbadunade Street",JolayemiVille,Nigeria,3589240427971036,04-2027,"Sequi magnam ipsum nemo nobis pariatur.",2,Schroeder-Thiel,Singapore,05-04-2021
130155,1,33588,65612,3278,"Bewitched Shield",21679,Olufunmi,Omolara,darrick01@gmail.com,"12 Oyinkansola Street",SekinatVille,Nigeria,4556850078993548,12-2028,"Consequatur ut aut et consectetur nihil et nesciunt.",1,"Boyle LLC",Nigeria,11-23-2025
130156,1,35451,84418,2986,"Remarkable Luggage set",11514,John,Doe,miller.gordon@gmail.com,"Jalan Doe Lane",JaneVille,Singapore,5204811366079146,02-2029,"Inventore quas voluptatem dolore consequatur tempore ullam libero.",2.5,"Boehm, Turner and Haag",Nigeria,07-18-2023
130157,5,37994,55007,15856,"Offbeat File cabinet",1164,Joanny,Botsford,marjorie.ratke@hotmail.com,"22 Kwong Hiu Po Lane","New Territories","Hong Kong",2608243729695955,04-2028,"Atque qui quia cum quod aut nobis.",3,Waelchi-Fritsch,"New Zealand",01-18-2022
130158,7,31281,61720,1635,"Supernatural Umbrella",16597,Jane,Doe,mckenna.zulauf@klocko.net,"Jalan Doe Link",JaneVille,Singapore,2464582438053235,07-2026,"Animi expedita fugiat atque.",5,"Rutherford Group",Singapore,06-29-2021
130159,1,32951,67628,2113,"Ethereal Drum",21737,Melisa,Kivumbi,annabelle03@hirthe.com,"36144 Joshua Spring Apt. 093",Adjumani,Uganda,4716199210367758,01-2027,"Aperiam repudiandae eligendi iure impedit atque illo in.",4,"Prohaska, Gorczany and Bruen","New Zealand",05-19-2022
130160,7,31586,117439,16795,"Tepid Crayons",16689,Luna,Lang,vcruickshank@strosin.com,"12 Shei Min Lane East","Hong Kong","Hong Kong",6011740591466433,09-2028,"Et vel id cum ut sed illo.",1,"O'Keefe, Upton and DuBuque",India,12-27-2022
130161,5,43897,125178,4336,"Anomalous Frisbee",1266,Levi,Gutmann,ettie08@hotmail.com,"Block 58, Tai Pan Court","Hong Kong","Hong Kong",4485444421450889,08-2028,"Impedit repudiandae a est aut voluptatibus.",5,"Donnelly, Blanda and Pfeffer",Uganda,06-22-2021
130162,2,32421,85030,3715,"Unappetizing Travel blanket",21769,Lauryn,Daugherty,brayan.purdy@yahoo.com,"6 Tiana Road",Malikaston,"New Zealand",4532458552034802,03-2028,"Eos aut voluptatum ut ut et et asperiores consequuntur.",3.5,"Kassulke, Pfannerstill and Koepp","United States",01-13-2023
130163,9,44909,115557,16244,"Plain-Jane Saddle",25534,Murray,Schneider,claudine94@hotmail.com,"Block 48, Kung Che Seng Court",Kowloon,"Hong Kong",370537533013580,01-2027,"Sunt quis inventore id perferendis.",1,VonRueden-Crona,Nigeria,07-26-2024
130164,3,38656,54345,17427,"Jarring Tire inflator",26655,Bridget,Kagambira,pfunk@bashirian.com,"3248 Mushabe Island",Lugazi,Uganda,6011084125826436,05-2026,"Eveniet perferendis sunt facere voluptates ut et officia.",2,"Homenick Inc",India,08-05-2022
130165,5,41661,51340,3899,"Tasteless Camp table",2609,Aditi,Thakkar,ashley.cruickshank@gmail.com,"66, UmaGarh,",Kanpur,India,4356080760935472,07-2026,"Nam a blanditiis sed aut quasi cum aut.",1.5,Morar-Kertzmann,India,01-15-2026
130166,9,34688,100541,18966,"Confounding Kettlebell",22772,Lempi,Gislason,johns.osborne@yahoo.com,"Block 73, Tse Ku Kuen Estate","New Territories","Hong Kong",4556785556079123,12-2026,"Corporis sunt natus voluptate enim.",2.5,"Mitchell, Upton and Waters",India,05-19-2024
130167,9,31336,61665,19222,"Unimpressive Folic acid",6848,Abisola,Christian,smitham.garnett@williamson.com,"67 Olasunkanmi-fasayo Street",YusufVille,Nigeria,5320729718774611,01-2029,"Sapiente maxime velit vel velit.",2,"Gulgowski PLC","New Zealand",02-06-2024
130168,4,41725,79598,4848,"Resplendent Rearview mirror",21500,Paolo,Berge,brekke.roosevelt@hackett.biz,"56 Chut Fai Meng North Avenue",Kowloon,"Hong Kong",6011812816014890,10-2028,"Unde porro in est perspiciatis rerum.",3.5,"McKenzie PLC",Nigeria,12-31-2023
130169,6,32572,91414,2012,"Fantastic Unicorn",9398,John,Doe,zachariah.kutch@gmail.com,"Doe Highway Grove",JohnVille,Singapore,6011803382149178,03-2029,"Beatae voluptatem quaerat neque reiciendis et officiis officia.",4.5,Little-Stanton,Uganda,01-24-2022
130170,3,34514,115933,18168,"Magnetic Mascara",13700,Pierce,Hahn,kim55@hackett.biz,"Block 83, Shun Ngok Kan Estate","New Territories","Hong Kong",2483543602101595,05-2027,"Hic earum ducimus consequatur aut architecto.",5,"Fahey, Okuneva and Bednar",Nigeria,11-19-2022
130171,1,39169,65192,3557,"Delightful Grimoire",21502,Anita,Osiki,rudolph26@yahoo.com,"9685 Lisa Highway Suite 072",Rakai,Uganda,5495858813698075,06-2026,"Suscipit minus ad est harum rerum enim.",3,"Feeney, Von and Stoltenberg",India,01-01-2023
130172,4,36163,74169,13498,"Ornate Vice",7531,Linda,Kateregga,abbott.jamie@yahoo.com,"114 Badru Landing",Kalangala,Uganda,4916099186556996,08-2026,"Laborum et possimus dolores et.",1,"Satterfield, Rolfson and Becker","New Zealand",03-13-2023
130173,2,38744,85691,10395,"Unexceptional Amulet",6385,Gajendra,Hayre,jameson.goldner@gmail.com,"73, Model Town,",Jodhpur,India,4716877995574082,02-2027,"Temporibus non velit voluptatem cum.",3,Heaney-Herzog,Uganda,08-18-2023
130174,9,40158,96788,2222,"Magnificent Fabric",27132,Garfield,Tremblay,avis.beier@yahoo.com,"Block 90, Chuen Lei Estate","New Territories","Hong Kong",6011699031919056,12-2027,"Tempora deleniti et vitae libero ab suscipit nihil.",4,"Bernier, Williamson and Senger",Uganda,10-25-2021
130175,2,42332,111621,19968,"Quirky Antifreeze",1653,Bradley,Kanyesigye,dee81@beatty.biz,"917 Nicklaus Drive Suite 365",Bugembe,Uganda,5431527359076742,10-2028,"Quisquam ratione omnis dolorem vitae eligendi dignissimos.",1,Daniel-Dietrich,"New Zealand",02-02-2025
130176,4,36168,101562,2676,"Mesmerizing Rubber bands",7228,Alpa,Sarin,jrobel@yahoo.com,"98, Mansarovar,",Bengaluru,India,347238910547296,12-2027,"Porro excepturi assumenda error sunt magni.",5,"Swift PLC",India,10-03-2025
130177,2,44883,90480,4477,"Tranquil Ground tarp",19629,Ole,Jakubowski,wanda68@hotmail.com,"99 Kwang Mut O Wai","Hong Kong","Hong Kong",4556631159406943,07-2027,"Quas facilis minus distinctio veniam ullam ratione facere aspernatur.",1,"Von, Jakubowski and Lesch","New Zealand",11-24-2022
130178,1,40112,100202,2171,"Gorgeous Shoes",29883,Titilayo,Maryam,zulauf.maci@yahoo.com,"89 Aderonke Street",AbisolaVille,Nigeria,6011359122236858,03-2029,"Nostrum vel enim rerum consequuntur atque iure ducimus eligendi.",1,Yundt-Bergstrom,"New Zealand",04-03-2022
130179,1,35768,57233,10063,"Enigmatic Push-up handles",516,Winston,Hoppe,merlin.ferry@gmail.com,"9317 Halvorson Parkway Apt. 212","South Angus","United States",4929273121518669,02-2028,"Minus voluptatem ratione porro autem numquam.",4,"Hane, Bahringer and Schultz","United States",10-20-2021
